,baseMean,foldChange,log2FoldChange,lfcSE,stat,PValue,PAdj,FDR,falsePos
SUPT20HL1,0.135330345328083,1.45096002278634,0.537007770457433,4.40735632396466,0.121843511389695,0.903022953541673,1,NA,NA
TMEM72-AS1,0.135330345328083,1.45096002278634,0.537007770457433,4.40735632396466,0.121843511389695,0.903022953541673,1,NA,NA
SLFN14,0.197593392103359,1.45096002278634,0.537007770457433,4.40735632396466,0.121843511389695,0.903022953541673,1,NA,NA
NEUROD2,0.197593392103359,1.45096002278634,0.537007770457433,4.40735632396466,0.121843511389695,0.903022953541673,1,NA,NA
KCNH4,0.135330345328083,1.45096002278634,0.537007770457433,4.40735632396466,0.121843511389695,0.903022953541673,1,NA,NA
LOC101927166,0.135330345328083,1.45096002278634,0.537007770457433,4.40735632396466,0.121843511389695,0.903022953541673,1,NA,NA
NCR2,0.195881380210221,1.45096002278634,0.537007770457433,4.40735632396466,0.121843511389695,0.903022953541673,1,NA,NA
GIMAP8,0.133618333434945,1.45096002278634,0.537007770457433,4.40735632396466,0.121843511389695,0.903022953541673,1,NA,NA
LOC104054148,0.133618333434945,1.45096002278634,0.537007770457433,4.40735632396466,0.121843511389695,0.903022953541673,1,NA,NA
UBE2NL,0.133618333434945,1.45096002278634,0.537007770457433,4.40735632396466,0.121843511389695,0.903022953541673,1,NA,NA
CCDC83,0.133618333434945,1.45096002278634,0.537007770457433,4.40735632396466,0.121843511389695,0.903022953541673,1,NA,NA
MIR548AT,0.133618333434945,1.45096002278634,0.537007770457433,4.40735632396466,0.121843511389695,0.903022953541673,1,NA,NA
LOC100129027,0.133618333434945,1.45096002278634,0.537007770457433,4.40735632396466,0.121843511389695,0.903022953541673,1,NA,NA
LOC101927356,0.198985239824432,1.45095552492369,0.53700329820865,4.40735632395994,0.121842496666156,0.903023757186383,1,NA,NA
SOAT2,0.164067498067985,1.45095552492369,0.53700329820865,4.40735632395994,0.121842496666156,0.903023757186383,1,NA,NA
LINC00676,0.164067498067985,1.45095552492369,0.53700329820865,4.40735632395994,0.121842496666156,0.903023757186383,1,NA,NA
DBIL5P2,0.221499065570142,1.45095167891247,0.536999474088216,4.40735632395435,0.121841628998676,0.903024444365139,1,NA,NA
MIR7641-2,0.219787053677004,1.45095167891247,0.536999474088216,4.40735632395435,0.121841628998676,0.903024444365139,1,NA,NA
HTT-AS,0.219787053677004,1.45095167891247,0.536999474088216,4.40735632395435,0.121841628998676,0.903024444365139,1,NA,NA
LOC100419583,1.31743331236368,1.45091679074354,0.536964784033287,4.4073563239282,0.121833758055373,0.903030678029572,1,0.931656566900771,17907.3708723997
MIR4785,0.970472114679079,1.45091663417136,0.536964628348332,4.40735632391986,0.121833722731717,0.903030706005371,1,0.931656566900771,17908.3025289666
HIST1H2BB,1.54434784731288,1.45090417139123,0.536952236135103,4.407356323907,0.121830911020852,0.903032932838016,1,0.931656566900771,17909.2341855335
HSP90B2P,57.2593126826045,1.02120031089859,0.0302658820779859,0.248742520693444,0.121675546237976,0.90315598059053,1,0.931696965140112,17910.9424578535
ASTN2,52.5193885106095,0.979419844688707,-0.0300006671233678,0.246621483639652,-0.121646608724497,0.903178899143046,1,0.931696965140112,17911.8741548187
CLDN12,810.63242582146,0.993515385790946,-0.00938578535663151,0.0772967281886367,-0.12142538987842,0.903354107453428,1,0.931822607380861,17915.2214495044
HOXA7,1.5358802158484,1.13091370931742,0.17748885338683,1.46456300840653,0.121188950129187,0.903541376127543,1,0.931960674466189,17918.8078879614
WDR19,263.05061062151,0.990237654573719,-0.0141532849188373,0.116930416790074,-0.12104023322047,0.903659167947835,1,0.932027067337744,17921.0164507701
ZNF19,0.589802791908673,1.19696619309149,0.259382405624755,2.14545986885651,0.120898278914442,0.903771605399672,1,NA,NA
GTF2H2C_2,0.566600820845505,1.25312413432008,0.32552933492911,2.69411994608109,0.12082956269361,0.903826034007016,1,NA,NA
KCNJ2,27.7580212317693,0.97244454655947,-0.0403121118164702,0.334210892813501,-0.120618784974688,0.903992989220851,1,0.932316250292443,17929.373809374
LOC102467147,0.326217223716346,0.744970165082649,-0.424745445888662,3.53240307584849,-0.120242632782398,0.904290946671112,1,NA,NA
NDFIP2-AS1,0.317844502865888,0.744970545725586,-0.424744708742984,3.53502242955471,-0.120153327795571,0.904361688865208,1,NA,NA
LINC01475,0.312337575194175,0.74497074219991,-0.424744328254793,3.54924054364752,-0.119671891220505,0.904743067860802,1,NA,NA
LINC00316,0.308799586404432,0.74497311784281,-0.424739727640873,3.549812438973,-0.119651315370272,0.904759367895997,1,NA,NA
RFX4,0.341023782290671,0.76011235800838,-0.395715404804288,3.3080022042301,-0.119623682323509,0.904781258652818,1,NA,NA
MACC1-AS1,0.307087574511294,0.744973111152791,-0.424739740596585,3.55665958511739,-0.119420970838446,0.904941847854939,1,NA,NA
PPP1R16B,0.307087574511294,0.744973111152791,-0.424739740596585,3.55665958511739,-0.119420970838446,0.904941847854939,1,NA,NA
LRRC2,5.02888167064092,1.06930395067801,0.0966719988084114,0.809830987449465,0.119373054756619,0.904979807818338,1,0.933278815818332,17955.3511375289
HAS2,0.619233396710164,1.25234505020519,0.324632113097635,2.72197896097622,0.119263270492439,0.905066781663246,1,NA,NA
HOXD12,0.318286052648011,0.744970086219248,-0.424745598614031,3.56189715248861,-0.119247013720559,0.905079660782094,1,NA,NA
TMEM238,19.2184015007637,1.03747098532073,0.0530709895494669,0.445137041877172,0.119223934556565,0.905097944854437,1,0.933340968729455,17959.3469202922
ACER2,42.4346722506031,0.977719449340311,-0.0325075429103012,0.272801432537734,-0.119161921577537,0.905147073824008,1,0.933340968729455,17960.2802612609
LINC01545,3.34117351922324,1.10134311806803,0.139264003523056,1.16978828478559,0.119050605425222,0.905235263496808,1,0.933376738000314,17961.901946078
NUTM2F,5.5695422716612,1.06259013021477,0.0875852176259257,0.736480895484512,0.11892395059115,0.905335606585917,1,0.933425033538084,17963.7647704404
KRT76,0.303670119256251,0.744973094016315,-0.424739773782627,3.57413871044481,-0.118836958549314,0.905404527454002,1,NA,NA
ATXN7L1,93.625477733962,0.983030028794291,-0.0246926073846683,0.208107285453164,-0.118653257769899,0.905550069741585,1,0.933590977231515,17968.825538775
C1QTNF4,0.306141107657363,1.3294520557084,0.410831749938013,3.46428387171704,0.118590671305002,0.905599656414232,1,NA,NA
SNX32,0.434102247404366,1.27387063779196,0.34921877862099,2.94943063376725,0.118402099246843,0.905749062522093,1,NA,NA
WFDC13,0.880157981069099,1.2106442552249,0.275774994989859,2.33281399244001,0.11821559536404,0.905896833290724,1,0.93389329040891,17977.4458403715
OR1F2P,0.702786472050825,0.850415500214126,-0.233760202300731,1.98139035738057,-0.117977864094265,0.906085197268556,1,NA,NA
PRKAG3,3.54571809084468,1.07165338110449,0.0998383514820042,0.846903234546174,0.117886374038356,0.906157689901522,1,0.934086658031903,17983.0363404302
SNORD9,0.422176824761618,1.27367059790476,0.34899220992032,2.96159663098421,0.11783921087334,0.90619506019191,1,NA,NA
FST,2.04361263071805,0.905349958092024,-0.1434525289772,1.21772682250783,-0.117803538795154,0.906223325521994,1,0.934086658031903,17984.9045137463
TFAP2B,2.34735395933565,1.09752752880446,0.134257126705126,1.13993477141473,0.117776148312859,0.906245028880431,1,0.934086658031903,17985.8386004043
AMBN,0.547912721422575,1.25161104120163,0.323786290614267,2.74940206127569,0.117766075458616,0.906253010311574,1,NA,NA
LOC221122,0.369628811785878,0.767809356194653,-0.381179954533985,3.24417965381602,-0.11749656159936,0.906466568618483,1,NA,NA
FLYWCH1,577.793055320423,0.991652445412083,-0.0120935217935955,0.102963521445625,-0.117454430693516,0.906499953060317,1,0.934294215223625,17992.6379967766
LOC101929095,0.604211672970113,1.20179681874223,0.265193008053743,2.26000279288593,0.117341893951867,0.906589127749284,1,NA,NA
LOC101928626,0.409121464501421,1.27347515425463,0.348770812628751,2.97351825356955,0.117292305910707,0.906628421940246,1,NA,NA
LOC642423,3.02048353687109,0.917580093671472,-0.124094001564319,1.05847470080761,-0.117238514505482,0.90667104718848,1,0.934392813099957,17997.3399731183
KLK14,155.690944027659,1.0122977062068,0.0176336340108552,0.150459522140661,0.117198524626244,0.906702736040878,1,0.934392813099957,17998.2743659314
SLC23A3,33.5842185458206,0.975460988277197,-0.0358439187670084,0.306451842083786,-0.116964279030858,0.906888360340351,1,0.93445222896148,18000.353286485
SNORD55,22.8264547964881,1.02792692281177,0.039737704371761,0.339830481159056,0.116933902562914,0.906912432075343,1,0.93445222896148,18001.287738714
PGLYRP4,31.5706552330669,1.02875320557918,0.0408969260694851,0.349776597941772,0.116922991161042,0.906921078801776,1,0.93445222896148,18002.2221909429
LOC101927051,2.3920746499204,1.0982895234762,0.135258417752668,1.15874494072846,0.116728378263844,0.907075301394864,1,0.934554024776847,18005.1178413507
VWF,9.91394223210814,0.958868487453506,-0.06059513731791,0.519402656495468,-0.116663125534936,0.907127012241839,1,0.934554024776847,18006.0523953755
CEBPD,299.00290897429,0.980442650554247,-0.0284948501718715,0.244734762890822,-0.116431559764083,0.907310524404007,1,0.934687889504122,18009.5662549654
PNPLA7,26.7710238982803,0.97036451425262,-0.0434013021039663,0.373275014253813,-0.116271650784682,0.907437252596065,1,0.934715798688916,18011.0387249367
KIDINS220,2548.56050291745,1.00361686357582,0.00520861738304518,0.0448006232650368,0.116262163413027,0.907444771431512,1,0.934715798688916,18011.9734407354
IBA57-AS1,2.81192299607539,0.910277522988621,-0.13562163748849,1.16763780715274,-0.116150433514311,0.90753331910009,1,0.934721174250101,18013.0117489737
ERCC-00168,0.291299481959898,0.744969824651442,-0.424746105161408,3.65803573223801,-0.116113164619512,0.907562855529864,1,NA,NA
HSD17B14,4.92211597852489,0.940763321897157,-0.0880962808319078,0.758956770783391,-0.116075492337957,0.907592711782532,1,0.934721174250101,18014.8811913222
RAB21,740.163545790461,1.00593549527441,0.00853779656355065,0.0735813361615542,0.116032094671469,0.907627105711932,1,0.934721174250101,18015.8159124964
NOS3,2.50847756240868,0.916321189072045,-0.126074714184918,1.08699003227729,-0.115985161262966,0.90766430201599,1,0.934721174250101,18016.7506336707
UBD,0.280095712378916,0.744972764921075,-0.424740411099839,3.68424788313766,-0.115285514051273,0.908218819915256,1,NA,NA
NAPSA,0.280095712378916,0.744972764921075,-0.424740411099839,3.68424788313766,-0.115285514051273,0.908218819915256,1,NA,NA
DNAH7,2.09602508473396,1.09060941759302,0.125134518534328,1.08747654436235,0.115068705787766,0.90839066426895,1,0.935413972897893,18032.9105695256
HOXC-AS2,7.7591990781069,1.05296918414817,0.0744632155401216,0.647513047521858,0.114998787785211,0.90844608287735,1,0.935415827296126,18033.881734442
PPAN,163.543223689688,0.987698101214515,-0.0178579583794819,0.155501724554418,-0.114840902444349,0.908571228049393,1,0.935489473828477,18036.237055413
MIR4674,0.268752377499804,0.744972951059827,-0.424740050628378,3.71675189071934,-0.114277213846032,0.909018044870196,1,NA,NA
WTH3DI,46.0416791610842,1.01965541188937,0.0280816820484421,0.24578470158589,0.114253173070778,0.909037101817783,1,0.935869752295167,18045.4405637554
LMF1-AS1,1.2415309403501,1.11992050876455,0.163396334353332,1.43029490241569,0.114239611759341,0.909047851793758,1,0.935869752295167,18046.3764335077
RAB29,781.96133347615,1.00561231553913,0.00807422338580513,0.0707476392258089,0.11412710691355,0.909137034399839,1,0.935906337531102,18048.0178129498
HVCN1,0.272203111469231,0.744971003843914,-0.424743821560476,3.72280236213434,-0.114092498135454,0.909164469013155,1,NA,NA
RAG2,0.267040365606666,0.744972942451661,-0.424740067298728,3.72516511108071,-0.114019125228923,0.90922263257245,1,NA,NA
KLHL22,413.209366313673,1.00704622139193,0.0101299016590823,0.0890147825010858,0.113800218058824,0.909396165731205,1,0.936117860947994,18054.905184104
CILP,0.328127413335438,1.26052957949181,0.334029972766418,2.94031342144778,0.113603526185295,0.909552091959274,1,NA,NA
CCDC113,262.848264158659,1.00980365121468,0.0140747989601569,0.123900670405089,0.113597439901979,0.909556916877154,1,0.93622809439134,18058.9037127146
LINC01271,20.7416837773818,0.969867764230568,-0.0441400371688152,0.389069223822441,-0.113450343707883,0.909673528804768,1,0.936257618659857,18060.4094639486
FRYL,1444.02585165188,1.00511020017445,0.00735368700550074,0.0648654372486154,0.113368340944279,0.909738538132086,1,0.936257618659857,18061.3457215673
MSTO2P,46.5985905659748,1.02074202746,0.0296182993888387,0.261280667495335,0.1133581740768,0.909746598161291,1,0.936257618659857,18062.281979186
MRPL23-AS1,0.260821206431468,0.744972910312735,-0.424740129538128,3.75640969608408,-0.113070768074341,0.909974450035782,1,NA,NA
CELSR3-AS1,1.56672207576501,0.893726855521238,-0.162094118508503,1.4361392939289,-0.112867964266235,0.910135234808623,1,0.936602330352813,18070.8053618272
DNMT3L,0.25910919453833,0.74497290121804,-0.424740147150678,3.76520424490166,-0.112806668516271,0.910183831382206,1,NA,NA
LINC00578,1.22674831953802,0.882395818206362,-0.180502141069625,1.60490340003388,-0.112469162359438,0.910451419452069,1,0.93687244684209,18077.890734265
SNORD105,0.840421081171377,0.845621301886457,-0.241916375050795,2.15433388439932,-0.112292888675539,0.910591180156769,1,0.93692967159423,18079.9318727539
CDHR2,7.31500444882849,1.04840002448588,0.0681892924737965,0.607403655071489,0.112263553082786,0.910614439501993,1,0.93692967159423,18080.8688024255
CD74,1.16239806346571,1.14057289987416,0.189758659649449,1.69494739766973,0.111955485999351,0.910858701627587,1,0.937125724396703,18085.589355132
SLC27A6,0.362311578816611,1.27156696573703,0.346607442045885,3.09782145224582,0.111887482022118,0.910912622175603,1,NA,NA
NDUFS4,402.819685731717,1.00832708194445,0.0119636973265458,0.10694453431942,0.111868244624945,0.910927875637291,1,0.937141627454191,18087.7705514933
MIR6884,0.257750625531642,0.744972625505447,-0.424740681088575,3.80124681370677,-0.111737201477425,0.911031781504009,1,NA,NA
NOMO2,343.941220474048,0.989871297236446,-0.0146871362700221,0.131731324798783,-0.111493118986364,0.911225321834911,1,0.937315077267177,18092.9929364883
FAM47E,1.55681735294343,0.881641811009595,-0.181735450939893,1.63116331013282,-0.111414626488315,0.911287562011568,1,0.937315077267177,18093.9302515656
B4GALNT2,0.975414531625493,0.887027322626441,-0.172949551115729,1.55242535571625,-0.111406033455267,0.911294375840959,1,0.937315077267177,18094.8675666429
CD68,76.9881189947506,1.01504998526641,0.0215507734403616,0.193480746792031,0.11138458889414,0.911311380293813,1,0.937315077267177,18095.8048817201
C12orf50,0.250567550091426,0.744972842001907,-0.424740261827096,3.82197130248377,-0.111131201207887,0.911512306992361,1,NA,NA
CXorf36,0.250211434339684,0.74497283997031,-0.424740265761434,3.82390392406593,-0.11107503593077,0.911556844665429,1,NA,NA
TOP1P2,0.250211434339684,0.74497283997031,-0.424740265761434,3.82390392406593,-0.11107503593077,0.911556844665429,1,NA,NA
C1orf229,6.21967234774993,0.944971672566569,-0.0816570126015605,0.736838266434218,-0.110820808746434,0.911758443996428,1,0.937719614099021,18107.3657482521
CHN1,263.365467566504,1.00863707815529,0.0124071657911263,0.112126274928228,0.110653509171407,0.911891113799134,1,0.93780077642889,18109.8707936183
TIAF1,10.9198340352586,1.04525775976002,0.0638587536673783,0.578177181034186,0.110448415748878,0.912053757753552,1,0.937912753184112,18112.9710894916
RING1,1.4423684684786,0.897092143547432,-0.156671917756673,1.42309791384108,-0.110092156156565,0.912336288824773,1,0.938121315860197,18117.936973208
ANGPT2,1.43543834465931,0.90077238847276,-0.150765489964722,1.36988466532234,-0.110057068146862,0.912364115911955,1,0.938121315860197,18118.8750945238
SLC6A7,4.23433256036358,0.924180770723224,-0.113753022988254,1.03466247236462,-0.109942156042717,0.912455249480249,1,0.938159729044815,18120.5551665006
SCTR,0.242636379023091,0.744972795627701,-0.424740351634182,3.86584558008517,-0.109869973550476,0.912512495980087,1,NA,NA
CYP4A22,0.240048503474287,0.74497252837129,-0.424740869196124,3.88066340443971,-0.109450582266474,0.912845115843973,1,NA,NA
CD3E,0.240048503474287,0.74497252837129,-0.424740869196124,3.88066340443971,-0.109450582266474,0.912845115843973,1,NA,NA
BCAR4,0.240048503474287,0.74497252837129,-0.424740869196124,3.88066340443971,-0.109450582266474,0.912845115843973,1,NA,NA
CRYBA1,0.378817673046236,1.25856935529499,0.331784720498218,3.04929692963272,0.108806957195271,0.91335560554091,1,NA,NA
HOXC-AS1,30.777469708251,0.976456706876326,-0.0343720140721974,0.316234956038514,-0.10869138093643,0.913447278368583,1,0.939124357264323,18144.821706704
ERAS,0.329839425228576,1.27039298017091,0.345274845694427,3.18299176910899,0.108474941419996,0.91361895705587,1,NA,NA
ZBTB20-AS1,0.233867914457741,0.744970606512733,-0.424744591023817,3.91840911981911,-0.10839720356802,0.91368061929589,1,NA,NA
BCL6B,1.41796052997774,0.892617789512871,-0.163885535680238,1.51272635756661,-0.108337859560976,0.913727691751609,1,0.939357295833741,18152.1403846912
GSTA2,3.69640237161448,0.938413277170726,-0.0917046693589033,0.848544603297345,-0.108072892105553,0.91393787115156,1,0.939518007195222,18156.1854890477
CEP162,219.494949160474,1.00871396400615,0.0125171345902933,0.115988439230797,0.107917087886547,0.914061462111181,1,0.939589692905472,18158.5104050911
LINC01314,0.483719208460804,1.21037118602414,0.27544954842168,2.55942781500475,0.10762153431593,0.91429591429028,1,NA,NA
TLL2,1.14157694815068,0.866663012142362,-0.206456960977281,1.92161284399829,-0.107439415604502,0.914440386328184,1,0.939923818999676,18166.8475736257
LOC654342,17.7078424366435,1.0317417889332,0.0450819567723851,0.419870911059647,0.107370993286031,0.914494665456349,1,0.939924233153733,18167.7955026285
MCPH1-AS1,13.3196408180154,0.96137917833466,-0.0568225371351068,0.530154256414705,-0.107181139163878,0.914645277994688,1,0.940023653602081,18170.6572241282
GCM1,0.545588453782225,0.845809912629029,-0.241594626484539,2.2547437701245,-0.107149481766258,0.914670392317135,1,NA,NA
GUCA2B,0.223224863651571,0.744972683213153,-0.424740569333302,3.97018844725025,-0.10698247072566,0.914802886270071,1,NA,NA
BMF,275.127065736202,0.991596623492675,-0.0121747360067636,0.113907640375853,-0.106882523126557,0.91488217828326,1,0.94021173906278,18177.1135513007
DDX43,0.221512851758433,0.744972671103651,-0.424740592784255,3.98126529949969,-0.10668482525835,0.915039021583042,1,NA,NA
LOC101928894,0.410631555188472,1.24593752024904,0.317231723669364,2.99606170730163,0.105882907183202,0.915675255915482,1,NA,NA
FAM81B,0.91165144700455,0.860789957910331,-0.216266847566098,2.04531456548059,-0.105737694932653,0.915790471751655,1,0.941040856105646,18195.9659936588
ZNF763,25.8467571480683,1.02501889930749,0.0356505103998159,0.33718548852107,0.105729669910122,0.915796839101322,1,0.941040856105646,18196.9070345149
TRIM39,0.649867680126348,1.18113018440707,0.240167987637291,2.27333823266222,0.105645514682625,0.915863611296454,1,NA,NA
NNT-AS1,154.50545781073,0.988214465301025,-0.017103921043535,0.161924874032718,-0.105628743858581,0.915876918024273,1,0.941067713755314,18199.308516314
GACAT2,0.215293692583236,0.744972625628458,-0.424740680850353,4.022590211319,-0.105588851594973,0.915908570439266,1,NA,NA
DLG5-AS1,0.216462186871389,0.744972770018543,-0.424740401228214,4.0240070336257,-0.105551605073989,0.915938123716867,1,NA,NA
LINC01530,3.47142765616449,0.928650542392324,-0.106792292257135,1.01332124374797,-0.105388387854322,0.916067629901244,1,0.941189780238127,18204.4927293659
XLOC_008559,0.21393779644184,0.744972615391885,-0.424740700674241,4.03183414270561,-0.105346769147903,0.916100652998178,1,NA,NA
ARMS2,0.21393779644184,0.744972615391885,-0.424740700674241,4.03183414270561,-0.105346769147903,0.916100652998178,1,NA,NA
SEPSECS-AS1,9.41147034032785,0.958728581903228,-0.0608056518698593,0.577215672727659,-0.105343036828019,0.916103614480319,1,0.941189780238127,18207.3162987066
MIR5091,0.213581680690098,0.744972612683531,-0.424740705919171,4.03427632414716,-0.10528299793866,0.916151253670214,1,NA,NA
GGT3P,0.213581680690098,0.744972612683531,-0.424740705919171,4.03427632414716,-0.10528299793866,0.916151253670214,1,NA,NA
HSD17B13,0.214750174978251,0.744972758150458,-0.424740424211642,4.03558631379547,-0.10524875227168,0.916178426789966,1,NA,NA
DDTL,0.545046724585995,1.19558634426246,0.257718324061286,2.4499273424164,0.105194272335887,0.91622165552112,1,NA,NA
TRIM7,52.2777189591352,1.01775605752748,0.0253918082024098,0.24191516886346,0.104961620727228,0.916406262670522,1,0.941353443919312,18215.1891398387
GJA3,69.4190685850442,1.0164595355538,0.0235527837829065,0.224415393639255,0.104951729919059,0.91641411104591,1,0.941353443919312,18216.1304932826
TOMM34,2107.33536138636,1.00347710626894,0.00500770284997567,0.0477477000772274,0.104878409679967,0.916472291051265,1,0.941353443919312,18217.0718467265
TPM2,254.874491371401,0.991902420452337,-0.0117298940875656,0.1118514701157,-0.104870271936811,0.91647874842196,1,0.941353443919312,18218.0132001704
NDUFA3,2.34867344791835,1.10304825754022,0.141495909144171,1.35051765336615,0.10477161019813,0.916557037816764,1,0.941378434107575,18219.438213718
DENND2C,80.7826752184521,0.986000151373233,-0.0203402267979729,0.19448287603921,-0.104586209399084,0.916704157992063,1,0.941474111987375,18222.2314375156
CSE1L-AS1,0.211332719723208,0.744972730312537,-0.424740478121844,4.06261708422213,-0.10454848914297,0.916734090308968,1,NA,NA
KLHL3,34.6020767117534,1.02175837694494,0.0310540714255028,0.297337803454049,0.104440374095593,0.916819883960938,1,0.941537538002267,18225.3421231099
SRD5A3-AS1,3.30121971151799,0.935166806455069,-0.0967043722596038,0.927643710500324,-0.104247321644046,0.916973081278563,1,0.941639435869433,18228.2561995605
LOC100505984,0.755508971064836,0.869235239401299,-0.20218143132198,1.94430415945286,-0.10398652409347,0.9171800428055,1,0.941796528945541,18232.2390038567
P3H2-AS1,0.20513076171784,0.7449722573631,-0.424741394023857,4.09405225549753,-0.103745963050059,0.917370950191957,1,NA,NA
UTS2B,3.12812425084966,1.0781251862248,0.108524705975218,1.04892763555855,0.103462529059433,0.917595887331397,1,0.942161006176018,18241.1792405739
MIR3138,0.380529684939374,1.26870317199451,0.343354573211644,3.31960391728868,0.103432391865618,0.917619805013985,1,NA,NA
TTC31,560.804706665473,0.993994681962458,-0.00868996173854713,0.0840396127373069,-0.103403162574183,0.917643002232196,1,0.942161006176018,18243.0635625862
ZNF326,893.509309352738,0.994863526498521,-0.00742946184178323,0.0719780227600018,-0.10321847637515,0.917789576206734,1,0.942256043459229,18245.8460255445
PANX3,0.31620199069269,1.25633529927808,0.329221551847986,3.1912642006072,0.103163364470214,0.917833315646967,1,NA,NA
FAM186A,0.31620199069269,1.25633529927808,0.329221551847986,3.1912642006072,0.103163364470214,0.917833315646967,1,NA,NA
ASPG,0.790414803095721,0.877463954028681,-0.188588233757563,1.83038401167572,-0.103032059149659,0.917937526823104,1,0.942352482814868,18250.5405346756
CNGA2,3.0911527246303,1.06832529473465,0.0953510006251215,0.926753105212933,0.102887166051862,0.918052523648131,1,0.942415082528114,18252.6953184045
NBAT1,0.49481015225775,1.24454866395049,0.315622643229684,3.06830722306677,0.102865397850943,0.91806980049224,1,NA,NA
LINC01524,0.197199590649504,0.744972179197066,-0.424741545398294,4.15355159928973,-0.102259845639314,0.918550426710391,1,NA,NA
CR1,0.357961211490457,1.26825318769729,0.342842786622646,3.35964382898463,0.102047360992508,0.91871908263687,1,NA,NA
ZNRD1,0.195487578756366,0.74497216155848,-0.424741579556752,4.16685985666847,-0.101933252897146,0.918809655427115,1,NA,NA
MIR1285-1,0.481425108804031,1.19643297522604,0.258739578642017,2.54184084518297,0.10179220273856,0.918921614815368,1,NA,NA
DSC1,35.3714163032673,0.978162975875644,-0.0318532361526492,0.312985845267388,-0.101772130063698,0.918937547749135,1,0.943213696829872,18273.8221623819
LOC152225,0.81751969400445,1.16355452218862,0.21853881456638,2.14736314807958,0.101770776294556,0.918938622321297,1,0.943213696829872,18274.7653760788
PPP4C,2425.69660666745,1.00346192036948,0.0049858699775812,0.0490375093861169,0.101674616839181,0.91901495053937,1,0.943236547070823,18276.1513360443
SHROOM4,1.01812175205325,1.13363511807196,0.180956356279214,1.78452999399457,0.101402810201107,0.919230705756966,1,0.943402487948469,18280.3100089775
CNTRL,455.156855169109,0.99377469556439,-0.00900928780367194,0.0892375188034583,-0.100958519740049,0.919583388326471,1,0.943708928984918,18287.1916258697
PRELID1,1612.43949635133,0.995369065737843,-0.00669654351648216,0.0664463529186049,-0.100781205022422,0.919724147086157,1,0.943797863070707,18289.8587884472
NDST3,1.45909384727808,0.911145388037166,-0.134246817078721,1.33323037733192,-0.100692888011881,0.919794257224095,1,0.943814293114432,18291.1210005577
LOC101929125,1.67857561786978,0.909213204748411,-0.137309457930556,1.3653658262433,-0.100566057309602,0.919894942406759,1,0.943845544010365,18292.6704884649
LOC254896,18.5391712705564,0.972415312358825,-0.0403554836163507,0.401474296353575,-0.100518224909746,0.919932914728433,1,0.943845544010365,18293.6143340089
ERVFRD-1,0.347556129876785,1.24346474846407,0.314365608530327,3.12896725569686,0.100469446574734,0.919971638180048,1,NA,NA
CACNA1I,10.2261162711847,0.966430854720453,-0.0492615793369619,0.491196520445319,-0.100288941974388,0.920114936257545,1,0.943976782002302,18298.0459423326
DLGAP4,1636.34824010193,0.994813344428633,-0.00750223488794131,0.0748894416482888,-0.10017747125389,0.920203431364247,1,0.944012058307694,18299.6737502947
STXBP5L,6.36468118451715,1.04525828977659,0.0638594852114212,0.638320811981704,0.100042931411191,0.920310242053037,1,0.944038104996284,18301.122703458
AAGAB,1622.62809711115,0.996584793047239,-0.00493553487627034,0.0493508231775874,-0.100009170232277,0.920337045155153,1,0.944038104996284,18302.066741563
CCDC61,106.537178686089,1.0118358482958,0.0169752583538962,0.169965144110425,0.0998749387278341,0.920443612847686,1,0.944091908386192,18304.0539197915
ZNF728,0.33962495880845,1.24306709430247,0.313904167673667,3.15218393342625,0.0995830745614105,0.92067533156646,1,NA,NA
FBN2,0.859639055138837,0.875958957359486,-0.191064820267635,1.92222048125373,-0.0993979734015826,0.92082229178813,1,0.944424791448308,18312.3967061827
LOC105377590,0.946285722982486,0.875036242983708,-0.192585321953822,1.9423289836444,-0.0991517521364855,0.92101778222832,1,0.944569762433442,18316.1522633469
SLN,0.52965734252987,0.839973883495579,-0.251583622635431,2.53792245462301,-0.0991297516506673,0.921035250020507,1,NA,NA
DSCAML1,0.340461107045923,1.26723259426649,0.341681348312579,3.45480625979492,0.0989002921202481,0.92121743696616,1,NA,NA
AHSA2,290.662867575889,1.00718222455898,0.0103247267250632,0.104558696475681,0.0987457483028648,0.921340144446644,1,0.944844824830481,18324.3205327624
BBS10,338.196514940307,0.992750828466967,-0.0104964351842703,0.106493616415957,-0.0985639847488311,0.921484466739491,1,0.944937283649983,18327.0586163914
FGG,0.839000621848051,0.879624718361817,-0.185039948906224,1.87893247504522,-0.0984814256838957,0.921550020413732,1,0.94494896297978,18328.2300859558
GUSBP4,11.1502430551322,0.962845870535662,-0.0546232206092921,0.555352284235571,-0.0983577850669681,0.921648194720998,1,0.944962756306833,18329.4425840836
LOC100289561,2.08211138792622,0.928087226984844,-0.10766769037007,1.09498445192148,-0.0983280540478309,0.921671802207788,1,0.944962756306833,18330.3875468399
LOC100653233,0.176414977966761,0.744972447385418,-0.424741026031334,4.32775888646214,-0.0981434126009157,0.921818415629126,1,NA,NA
RIBC2,0.176414977966761,0.744972447385418,-0.424741026031334,4.32775888646214,-0.0981434126009157,0.921818415629126,1,NA,NA
ZNF707,9.10424224847889,0.946620517793037,-0.0791419023721825,0.807851738440256,-0.0979658749326754,0.921959390843636,1,0.945202064562384,18337.8652545748
TMEM255B,10.8752185060916,0.966242602456743,-0.0495426310657385,0.507204993294012,-0.0976777273898407,0.9221882019367,1,0.94538108890514,18342.2838869375
