ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
58648	237,216,163	1,5,0	206,167,214	2,1,3	277	99
58649	149,131,97	0,0,1	118,100,143	0,3,7	277	99
58650	127,113,63	0,0,1	107,70,92	0,3,7	248	99
58651	215,196,131	1,3,2	193,140,160	0,4,0	248	99
58652	41,51,45	0,1,0	43,54,44	0,0,0	212	99
58655	296,254,209	9,2,10	254,170,267	4,4,0	472	99
58656	296,253,209	9,2,10	254,170,267	4,4,0	371	99
58657	203,122,141	9,2,10	167,93,183	4,4,0	309	99
58659	382,303,270	9,2,10	332,207,346	4,4,0	351	99
58660	3,0,1	119,110,88	0,2,3	115,73,125	233	99
58661	30,20,24	1,1,0	31,28,17	0,0,0	268	99
58662	24,11,18	0,0,1	11,12,13	1,1,0	153	99
58669	42,19,28	0,0,0	26,32,44	0,0,1	173	99
58672	18,9,10	0,0,0	3,7,18	0,0,1	235	99
58673	29,11,12	3,1,0	11,16,23	1,4,2	184	99
58674	47,65,27	0,0,0	58,43,62	0,1,0	205	99
58676	62,46,36	0,0,0	59,55,73	0,0,1	195	99
58677	126,87,71	0,0,0	89,110,78	0,0,2	280	99
58678	188,128,117	0,1,2	157,123,168	0,0,0	414	99
58679	68,36,37	1,0,3	41,31,41	1,0,0	189	99
58680	57,36,33	1,0,0	47,40,42	0,0,0	189	99
58681	45,21,25	0,0,1	31,25,25	0,0,0	189	99
58682	22,10,16	1,0,0	15,10,13	0,0,0	156	99
58683	3,0,4	0,0,1	11,0,2	0,0,0	156	99
58684	46,25,26	15,15,10	23,18,30	17,18,19	156	99
58685	20,11,9	3,0,2	13,5,11	1,3,2	156	99
58686	18,19,6	210,112,90	13,11,12	167,109,138	192	99
58687	1,0,0	0,0,1	0,0,0	2,0,8	194	99
58688	7,4,4	0,0,0	0,2,2	0,2,0	283	99
58689	4,5,6	2,0,0	7,5,0	0,0,0	164	99
58690	10,4,6	1,3,3	5,6,3	1,0,0	377	99
58691	8,3,1	120,56,58	7,4,6	125,112,147	167	99
58692	25,18,14	120,56,58	31,13,38	125,112,147	283	99
58693	117,79,47	0,2,0	33,18,31	0,0,0	603	99
58694	63,50,21	0,0,1	5,6,13	0,0,0	261	99
58696	30,49,18	0,1,0	3,3,4	0,0,0	243	99
58697	13,6,7	0,1,0	0,2,0	0,0,0	232	99
58698	17,6,7	7,24,9	0,6,1	0,0,0	232	99
58699	55,51,40	1,0,0	48,45,44	0,0,0	201	99
58700	61,39,34	1,0,0	42,29,35	0,0,0	255	99
58701	1,2,0	23,10,18	0,0,0	25,17,11	176	99
58702	44,37,20	2,0,0	52,54,39	0,1,4	189	99
58703	194,142,108	3,0,0	180,145,208	0,0,0	752	99
58704	32,32,23	0,0,0	44,40,35	0,0,1	193	99
58705	78,78,45	1,0,0	53,35,53	0,0,0	185	99
58706	56,44,18	0,0,1	26,22,31	0,0,0	203	99
58707	53,33,23	0,3,0	25,23,25	0,0,1	203	99
58708	44,33,48	0,2,0	46,46,56	0,0,0	378	99
58710	127,90,82	7,12,6	129,117,115	9,12,5	306	99
58711	85,62,56	0,0,0	83,84,69	0,6,3	306	99
58712	62,46,49	0,0,1	58,42,44	1,0,2	195	99
58713	9,12,6	0,0,0	9,12,5	0,6,3	195	99
58714	100,63,75	7,3,0	101,69,89	6,7,3	195	99
58715	47,29,32	3,1,6	52,39,50	6,6,4	195	99
58716	95,72,72	0,0,0	81,63,80	0,6,3	228	99
58717	102,75,71	3,1,6	86,70,81	6,6,4	228	99
58718	150,106,114	2,0,0	129,93,117	0,0,0	228	99
58725	4,5,0	1,5,0	3,0,2	1,1,0	168	99
58726	0,0,0	0,3,0	0,0,1	1,0,1	187	99
