ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
9141	365,203,324	0,0,0	290,230,252	4,0,0	192	99
9142	326,180,293	2,0,0	234,183,217	0,0,5	192	99
9143	191,102,163	259,179,265	164,150,155	220,93,130	195	99
9144	123,67,103	27,9,20	91,84,91	11,9,3	192	99
9145	152,79,130	259,179,265	108,101,119	220,93,130	192	99
9146	8,4,7	2406,1217,2206	0,2,1	482,412,408	213	99
9147	6,0,4	2406,1217,2206	0,0,1	482,412,408	188	99
9148	18,23,14	2406,1217,2206	6,3,5	482,412,408	240	99
9149	5241,2783,4814	3,0,0	1016,872,922	0,0,0	191	99
9150	38,19,24	2897,1601,2662	6,12,8	548,470,529	223	99
9151	3277,1949,3130	0,0,1	683,534,658	0,0,0	158	99
9152	12,12,15	1010,585,962	0,1,2	219,148,210	231	99
9153	2179,1181,2044	0,0,0	436,297,390	0,1,1	183	99
9154	60,28,46	0,5,0	17,13,16	3,7,2	137	99
9155	256,153,217	0,5,0	94,97,117	3,7,2	374	99
9156	46,30,31	0,0,0	21,14,18	1,0,0	242	99
9157	29,16,16	0,0,0	12,10,10	0,0,1	242	99
9158	16,12,14	1,0,1	9,3,8	0,0,0	185	99
9159	567,280,418	0,0,0	277,231,234	0,0,1	1355	99
9160	585,294,434	1,0,1	285,235,242	0,0,0	1355	99
9162	2,2,2	61,22,45	0,1,0	32,25,22	190	99
9169	48,32,50	2,0,0	39,20,33	0,0,0	218	99
9170	40,25,54	1,0,0	23,18,30	0,0,0	279	99
9171	20,16,26	1,1,2	8,5,11	0,0,4	196	99
9172	25,10,37	5,3,4	29,10,11	7,2,0	212	99
9173	12,12,19	1,1,4	17,10,8	0,0,0	171	99
9177	9,5,6	1,0,0	22,15,10	1,0,0	138	99
9178	10,4,3	0,0,0	5,4,4	1,0,0	138	99
9179	1063,643,1096	3,1,1	1369,977,1239	5,2,0	482	99
9180	734,442,763	3,1,1	931,638,827	5,2,0	386	99
9181	736,443,756	3,1,1	932,643,830	5,2,0	332	99
9182	733,442,753	3,1,1	924,635,829	5,2,0	306	99
9183	362,195,368	3,1,1	457,320,415	5,2,0	194	99
9184	1,3,0	4,2,4	7,2,0	0,1,0	252	99
9185	129,62,121	1,0,0	77,66,100	0,0,0	181	99
9188	0,0,1	2,1,2	0,0,0	2,0,0	134	99
9189	3,0,1	2,0,0	0,1,0	0,0,0	134	99
9190	159,117,168	3,0,0	109,134,130	0,0,0	227	99
9191	106,56,84	1,0,2	66,78,61	0,0,0	219	99
9192	227,122,226	2,0,0	164,171,176	0,0,0	208	99
9193	142,78,107	2,0,0	125,125,113	0,0,0	192	99
9194	211,116,218	8,7,9	200,183,206	6,0,8	296	99
9195	0,0,0	21,6,26	1,2,1	20,17,21	153	99
9196	3385,1959,3236	0,0,0	3231,2366,2904	0,0,1	284	99
9197	4440,2396,4544	0,1,0	3879,2607,3384	0,0,0	224	99
9200	442,230,399	0,0,1	359,294,348	0,0,0	253	99
9201	202,123,220	3,3,1	233,152,188	1,0,1	164	99
9202	994,606,1101	5,0,6	1027,703,849	3,2,3	313	99
9203	498,289,535	0,0,0	502,384,431	0,2,0	224	99
9204	0,0,1	412,238,360	0,0,0	386,260,312	172	99
9205	1289,693,1258	1,0,2	1114,810,1063	3,1,2	310	99
9206	48,19,37	1017,630,978	45,19,34	918,783,832	214	99
9207	5,5,5	1017,630,978	3,5,5	918,783,832	195	99
9208	115,69,126	1,0,0	41,37,29	0,0,0	308	99
9211	115,74,96	2,2,6	60,25,32	1,0,0	290	99
9214	69,29,66	0,0,0	33,20,18	0,1,0	196	99
9217	376,208,363	0,1,0	387,314,418	0,0,3	195	99
9218	493,315,461	1,0,0	417,370,509	1,0,0	190	99
9219	783,500,712	5,4,1	786,661,769	2,1,0	267	99
9220	482,244,418	2,0,2	482,335,432	0,0,0	184	99
9221	393,207,401	0,1,0	391,289,342	0,0,0	161	99
9222	874,530,988	1,4,2	846,714,793	0,1,2	203	99
9223	441,267,468	7,7,0	410,341,369	1,2,4	203	99
9224	408,245,363	7,7,0	396,275,397	1,2,4	197	99
9225	842,505,881	2,1,0	832,651,820	0,4,1	197	99
9254	143,72,112	1,2,1	79,63,80	1,3,0	179	99
9255	389,212,337	0,0,1	193,170,194	0,0,0	493	99
9256	127,66,100	1,0,0	49,61,62	1,0,0	227	99
9257	83,40,56	0,0,0	34,45,41	0,2,0	227	99
9258	60,26,64	0,0,0	37,32,41	0,2,0	190	99
9259	103,52,108	0,0,0	53,48,62	2,0,0	190	99
9260	98,65,90	2,0,0	67,71,50	0,0,0	165	99
9261	105,78,107	1,3,1	66,82,57	1,0,1	167	99
9262	35,27,40	1,1,0	22,34,18	0,0,0	167	99
9263	117,59,70	1,1,0	51,42,83	0,0,0	247	99
9264	189,107,137	3,0,1	94,91,121	0,1,0	247	99
9265	4,7,10	0,0,1	3,3,4	0,0,0	247	99
9266	3,7,8	0,0,1	0,6,4	0,0,0	292	99
9267	24,7,21	1,0,2	5,12,12	3,0,0	147	99
9269	0,2,0	18,6,16	3,1,1	5,9,8	359	99
9270	0,2,0	18,6,16	3,2,0	5,9,8	363	99
9272	3,0,7	25,7,19	2,2,3	9,8,9	261	99
9273	0,0,0	3,0,2	1,0,0	1,0,2	239	99
9276	6,2,8	23,10,12	11,2,2	9,1,7	273	99
9278	1,4,4	23,10,12	3,0,0	9,1,7	272	99
9279	1,4,4	2,1,1	3,1,0	4,1,0	272	99
9285	0,1,0	7,8,10	0,0,0	9,5,2	184	99
9286	29,8,14	138,92,156	14,10,28	41,53,54	216	99
9287	23,5,13	9,5,9	5,7,23	5,5,1	216	99
9288	253,176,303	0,0,0	95,89,120	3,2,0	235	99
9289	204,131,244	0,0,0	68,71,87	0,2,0	235	99
9290	43,42,55	0,0,0	24,15,21	3,2,0	156	99
